id,code,name,source,name@ro
unece_10,10,group,rec20,grup
unece_11,11,outfit,rec20,articole de îmbrăcăminte
unece_13,13,ration,rec20,rație
unece_14,14,shot,rec20,explozie
unece_15,15,"stick, military",rec20,"bară, militar"
unece_20,20,twenty foot container,rec20,container de 20 de picioare
unece_21,21,forty foot container,rec20,container de 40 de picioare
unece_22,22,decilitre per gram,rec20,decilitru per gram
unece_23,23,gram per cubic centimetre,rec20,gram per centimetru cub
unece_24,24,theoretical pound,rec20,livră teoretică
unece_25,25,gram per square centimetre,rec20,gram per centimetru cub
unece_27,27,theoretical ton,rec20,tonă teoretică
unece_28,28,kilogram per square metre,rec20,kilogram per metru pătrat
unece_33,33,kilopascal square metre per gram,rec20,kilopascal în metru pătrat pe gram
unece_34,34,kilopascal per millimetre,rec20,kilopascal pe milimetru
unece_35,35,millilitre per square centimetre second,rec20,mililitru pe centimetru pătrat secundă
unece_37,37,ounce per square foot,rec20,uncie pe metru pătrat
unece_38,38,"ounce per square foot per 0,01inch",rec20,"uncie pe picior pătrat pe 0,01 inch"
unece_40,40,millilitre per second,rec20,mililitru pe secundă
unece_41,41,millilitre per minute,rec20,mililitru pe minut
unece_56,56,sitas,rec20,sitas - unitate de măsură pentru suprafață
unece_57,57,mesh,rec20,celulă
unece_58,58,net kilogram,rec20,kilogram net
unece_59,59,part per million,rec20,parte per milion
unece_60,60,percent weight,rec20,procente greutate
unece_61,61,part per billion (US),rec20,parte pe miliard (SUA)
unece_74,74,millipascal,rec20,milipascal
unece_77,77,milli-inch,rec20,mili-inci
unece_80,80,pound per square inch absolute,rec20,livră per inci pătrat absolut
unece_81,81,henry,rec20,Henry (inductanță)
unece_85,85,foot pound-force,rec20,Picior-Livră-Forță
unece_87,87,pound per cubic foot,rec20,livră per picior cub
unece_89,89,poise,rec20,poise (unitate de măsură pentru vâscozitate)
unece_91,91,stokes,rec20,vâscozitate cinematică
unece_1i,1I,fixed rate,rec20,rată fixă
unece_2a,2A,radian per second,rec20,radian per secundă
unece_2b,2B,radian per second squared,rec20,radian per secundă la pătrat
unece_2c,2C,roentgen,rec20,raze roentgen
unece_2g,2G,volt AC,rec20,Volți AC
unece_2h,2H,volt DC,rec20,Volți DC
unece_2i,2I,British thermal unit (international table) per hour,rec20,Unitate termică britanică (masă internațională) pe oră
unece_2j,2J,cubic centimetre per second,rec20,centimetru cub per secundă
unece_2k,2K,cubic foot per hour,rec20,picior cub per oră
unece_2l,2L,cubic foot per minute,rec20,picior cub per minut
unece_2m,2M,centimetre per second,rec20,centimetru per secundă
unece_2n,2N,decibel,rec20,decibel
unece_2p,2P,kilobyte,rec20,kilobyte
unece_2q,2Q,kilobecquerel,rec20,kilobecquerel
unece_2r,2R,kilocurie,rec20,kilocurie
unece_2u,2U,megagram,rec20,megagram
unece_2x,2X,metre per minute,rec20,metru per minut
unece_2y,2Y,milliroentgen,rec20,milliroentgen
unece_2z,2Z,millivolt,rec20,milivolt
unece_3b,3B,megajoule,rec20,megajoule
unece_3c,3C,manmonth,rec20,om-lună
unece_4c,4C,centistokes,rec20,centistokes
unece_4g,4G,microlitre,rec20,microlitru
unece_4h,4H,micrometre (micron),rec20,micrometru (micron)
unece_4k,4K,milliampere,rec20,miliamper
unece_4l,4L,megabyte,rec20,megabyte
unece_4m,4M,milligram per hour,rec20,miligram per oră
unece_4n,4N,megabecquerel,rec20,megabecquerel
unece_4o,4O,microfarad,rec20,microfarad
unece_4p,4P,newton per metre,rec20,newton per metru
unece_4q,4Q,ounce inch,rec20,uncie inch
unece_4r,4R,ounce foot,rec20,uncie picior
unece_4t,4T,picofarad,rec20,picofarad
unece_4u,4U,pound per hour,rec20,livră per oră
unece_4w,4W,ton (US) per hour,rec20,tonă (SUA) per oră
unece_4x,4X,kilolitre per hour,rec20,kilolitru per oră
unece_5a,5A,barrel (US) per minute,rec20,baril (SUA) per minut
unece_5b,5B,batch,rec20,lot
unece_5e,5E,MMSCF/day,rec20,MMSCF/zi
unece_5j,5J,hydraulic horse power,rec20,cai-putere în sistemele hidraulice
unece_a10,A10,ampere square metre per joule second,rec20,amper metru pătrat per joule secundă
unece_a11,A11,angstrom,rec20,angstrom
unece_a12,A12,astronomical unit,rec20,unitate astronomică
unece_a13,A13,attojoule,rec20,attojoule
unece_a14,A14,barn,rec20,hambar
unece_a15,A15,barn per electronvolt,rec20,hambar per electronvolt
unece_a16,A16,barn per steradian electronvolt,rec20,hambar per electronvolt sterradian
unece_a17,A17,barn per steradian,rec20,hambar per steradian
unece_a18,A18,becquerel per kilogram,rec20,becquerel per kilogram
unece_a19,A19,becquerel per cubic metre,rec20,becquerel per metru cub
unece_a2,A2,ampere per centimetre,rec20,amperi pe centimetru
unece_a20,A20,British thermal unit (international table) per second square foot degree Rankine,rec20,Unitate termică britanică (tabel internațional) per secundă de picior la pătrat grad Rankine
unece_a21,A21,British thermal unit (international table) per pound degree Rankine,rec20,Unitate termică britanică (tabel internațional) per livră grad Rankine
unece_a22,A22,British thermal unit (international table) per second foot degree Rankine,rec20,Unitate termică britanică (tabel internațional) per gradul secund de picior Rankine
unece_a23,A23,British thermal unit (international table) per hour square foot degree Rankine,rec20,Unitate termică britanică (tabel internațional) per oră grad Rankine de picior pătrat
unece_a24,A24,candela per square metre,rec20,candela per metru pătrat
unece_a26,A26,coulomb metre,rec20,metru coulomb
unece_a27,A27,coulomb metre squared per volt,rec20,metru coulomb pătrat pe volt
unece_a28,A28,coulomb per cubic centimetre,rec20,coulomb per centimetru cub
unece_a29,A29,coulomb per cubic metre,rec20,coulomb per metru cub
unece_a3,A3,ampere per millimetre,rec20,amperi pe milimetru
unece_a30,A30,coulomb per cubic millimetre,rec20,coulomb per milimetru cub
unece_a31,A31,coulomb per kilogram second,rec20,coulomb per kilogram secundă
unece_a32,A32,coulomb per mole,rec20,coulomb per mol
unece_a33,A33,coulomb per square centimetre,rec20,coulomb per centimetru pătrat
unece_a34,A34,coulomb per square metre,rec20,coulomb per metru pătrat
unece_a35,A35,coulomb per square millimetre,rec20,coulomb per milimetru pătrat
unece_a36,A36,cubic centimetre per mole,rec20,centimetru cub per mol
unece_a37,A37,cubic decimetre per mole,rec20,decimetru cub per mol
unece_a38,A38,cubic metre per coulomb,rec20,metru cub per coulomb
unece_a39,A39,cubic metre per kilogram,rec20,metru cub per kilogram
unece_a4,A4,ampere per square centimetre,rec20,amperi per centimetru pătrat
unece_a40,A40,cubic metre per mole,rec20,metru cub per mol
unece_a41,A41,ampere per square metre,rec20,amperi pe metru pătrat
unece_a42,A42,curie per kilogram,rec20,curie per kilogram
unece_a43,A43,deadweight tonnage,rec20,tonaj greu
unece_a44,A44,decalitre,rec20,decalitru
unece_a45,A45,decametre,rec20,decametru
unece_a47,A47,decitex,rec20,decitex
unece_a48,A48,degree Rankine,rec20,gradul Rankine
unece_a49,A49,denier,rec20,denier
unece_a5,A5,ampere square metre,rec20,amper metru pătrat
unece_a53,A53,electronvolt,rec20,electronvolt
unece_a54,A54,electronvolt per metre,rec20,electronvolt per metru
unece_a55,A55,electronvolt square metre,rec20,electronvolt-metru pătrat
unece_a56,A56,electronvolt square metre per kilogram,rec20,electronvolt-metru pătrat pe kilogram
unece_a59,A59,8-part cloud cover,rec20,nor (8-part cloud cover)
unece_a6,A6,ampere per square metre kelvin squared,rec20,amperi per metru pătrat kelvin pătrat
unece_a68,A68,exajoule,rec20,exajoule
unece_a69,A69,farad per metre,rec20,farad per metru
unece_a7,A7,ampere per square millimetre,rec20,amperi per milimetru pătrat
unece_a70,A70,femtojoule,rec20,femtojoule
unece_a71,A71,femtometre,rec20,femtometru
unece_a73,A73,foot per second squared,rec20,picior per secundă pătrat
unece_a74,A74,foot pound-force per second,rec20,picior livră-forță pe secundă
unece_a75,A75,freight ton,rec20,tonă de marfă
unece_a76,A76,gal,rec20,gal
unece_a8,A8,ampere second,rec20,amper secundă
unece_a84,A84,gigacoulomb per cubic metre,rec20,gigacoulomb pe metru cub
unece_a85,A85,gigaelectronvolt,rec20,gigaelectronvolt
unece_a86,A86,gigahertz,rec20,gigahertz
unece_a87,A87,gigaohm,rec20,gigaohm
unece_a88,A88,gigaohm metre,rec20,gigaohmmetru
unece_a89,A89,gigapascal,rec20,gigapascal
unece_a9,A9,rate,rec20,coeficient/rată
unece_a90,A90,gigawatt,rec20,gigawatt
unece_a91,A91,gon,rec20,gon
unece_a93,A93,gram per cubic metre,rec20,gram per metru cub
unece_a94,A94,gram per mole,rec20,gram per mol
unece_a95,A95,gray,rec20,gray (doza de radiații ionizante)
unece_a96,A96,gray per second,rec20,gray per secundă
unece_a97,A97,hectopascal,rec20,hectopascal
unece_a98,A98,henry per metre,rec20,henry per metru
unece_a99,A99,bit,rec20,bit
unece_aa,AA,ball,rec20,hectopascal
unece_ab,AB,bulk pack,rec20,ambalaj vrac
unece_acr,ACR,acre,rec20,acru
unece_act,ACT,activity,rec20,activitate
unece_ad,AD,byte,rec20,octet
unece_ae,AE,ampere per metre,rec20,amper per metru
unece_ah,AH,additional minute,rec20,minut suplimentar
unece_ai,AI,average minute per call,rec20,minut mediu per apel
unece_ak,AK,fathom,rec20,fathom
unece_al,AL,access line,rec20,linie de acces
unece_amh,AMH,ampere hour,rec20,amperi oră
unece_amp,AMP,ampere,rec20,amper
unece_ann,ANN,year,rec20,an
unece_apz,APZ,troy ounce or apothecary ounce,rec20,uncie troy sau uncie de farmacie
unece_aq,AQ,anti-hemophilic factor (AHF) unit,rec20,unitate factor anti-hemofil (AHF).
unece_as,AS,assortment,rec20,sortiment
unece_asm,ASM,alcoholic strength by mass,rec20,tărie alcoolică în masă
unece_asu,ASU,alcoholic strength by volume,rec20,tărie alcoolică în volum
unece_atm,ATM,standard atmosphere,rec20,atmosferă standard
unece_awg,AWG,american wire gauge,rec20,sistem de măsurare AWG
unece_ay,AY,assembly,rec20,ansamblu
unece_az,AZ,British thermal unit (international table) per pound,rec20,Unitate termică britanică (masă internațională) per livră
unece_b1,B1,barrel (US) per day,rec20,baril (SUA) pe zi
unece_b10,B10,bit per second,rec20,bit per secundă
unece_b11,B11,joule per kilogram kelvin,rec20,joule per kilogram kelvin
unece_b12,B12,joule per metre,rec20,joule per metru
unece_b13,B13,joule per square metre,rec20,joule per metru pătrat
unece_b14,B14,joule per metre to the fourth power,rec20,joule per metru la puterea patru
unece_b15,B15,joule per mole,rec20,joule per mol
unece_b16,B16,joule per mole kelvin,rec20,joule per mol kelvin
unece_b17,B17,credit,rec20,credit
unece_b18,B18,joule second,rec20,joule secundă
unece_b19,B19,digit,rec20,cifră
unece_b20,B20,joule square metre per kilogram,rec20,joule metru pătrat pe kilogram
unece_b21,B21,kelvin per watt,rec20,kelvin per watt
unece_b22,B22,kiloampere,rec20,kiloamperi
unece_b23,B23,kiloampere per square metre,rec20,kiloamperi per metru pătrat
unece_b24,B24,kiloampere per metre,rec20,kiloamperi per metru
unece_b25,B25,kilobecquerel per kilogram,rec20,kilobecquerel per kilogram
unece_b26,B26,kilocoulomb,rec20,kilocoulomb
unece_b27,B27,kilocoulomb per cubic metre,rec20,kilocoulomb per metru cub
unece_b28,B28,kilocoulomb per square metre,rec20,kilocoulomb pe metru pătrat
unece_b29,B29,kiloelectronvolt,rec20,kiloelectronvolt
unece_b3,B3,batting pound,rec20,batting livră
unece_b30,B30,gibibit,other,gibit
unece_b31,B31,kilogram metre per second,rec20,kilogram metru pe secundă
unece_b32,B32,kilogram metre squared,rec20,kilogram metru pătrat
unece_b33,B33,kilogram metre squared per second,rec20,kilogram metru pătrat per secundă
unece_b34,B34,kilogram per cubic decimetre,rec20,kilogram per decimetru cub
unece_b35,B35,kilogram per litre,rec20,kilogram per litru
unece_b4,B4,"barrel, imperial",rec20,"unitate de capacitate, imperial"
unece_b41,B41,kilojoule per kelvin,rec20,kilojoul per kelvin
unece_b42,B42,kilojoule per kilogram,rec20,kilojoule per kilogram
unece_b43,B43,kilojoule per kilogram kelvin,rec20,kilojoule per kilogram kelvin
unece_b44,B44,kilojoule per mole,rec20,kilojoul per mol
unece_b45,B45,kilomole,rec20,kilomol
unece_b46,B46,kilomole per cubic metre,rec20,kilomol per metru cub
unece_b47,B47,kilonewton,rec20,kilonewton
unece_b48,B48,kilonewton metre,rec20,kilonewton metru
unece_b49,B49,kiloohm,rec20,kiloohm
unece_b50,B50,kiloohm metre,rec20,kiloohmmetru
unece_b52,B52,kilosecond,rec20,kilosecundă
unece_b53,B53,kilosiemens,rec20,kilosiemens
unece_b54,B54,kilosiemens per metre,rec20,kilosiemens per metru
unece_b55,B55,kilovolt per metre,rec20,kilovolt per metru
unece_b56,B56,kiloweber per metre,rec20,kiloweber per metru
unece_b57,B57,light year,rec20,an lumină
unece_b58,B58,litre per mole,rec20,litru per mol
unece_b59,B59,lumen hour,rec20,oră lumen
unece_b60,B60,lumen per square metre,rec20,lumen per metru pătrat
unece_b61,B61,lumen per watt,rec20,lumen per watt
unece_b62,B62,lumen second,rec20,lumen secundă
unece_b63,B63,lux hour,rec20,oră lux
unece_b64,B64,lux second,rec20,secundă lux
unece_b66,B66,megaampere per square metre,rec20,megaamperi per metru pătrat
unece_b67,B67,megabecquerel per kilogram,rec20,megabecquerel per kilogram
unece_b68,B68,gigabit,rec20,gigabit
unece_b69,B69,megacoulomb per cubic metre,rec20,megacoulomb per metru cub
unece_b7,B7,cycle,rec20,ciclu
unece_b70,B70,megacoulomb per square metre,rec20,megacoulomb per metru pătrat
unece_b71,B71,megaelectronvolt,rec20,megaelectronvolt
unece_b72,B72,megagram per cubic metre,rec20,megagram per metru cub
unece_b73,B73,meganewton,rec20,meganewton
unece_b74,B74,meganewton metre,rec20,metru meganewton
unece_b75,B75,megaohm,rec20,megaohm
unece_b76,B76,megaohm metre,rec20,megaohmmetru
unece_b77,B77,megasiemens per metre,rec20,megaohmmetru
unece_b78,B78,megavolt,rec20,megavolt
unece_b79,B79,megavolt per metre,rec20,megavolt per metru
unece_b8,B8,joule per cubic metre,rec20,joule pe metru cub
unece_b80,B80,gigabit per second,rec20,gigabit per secundă
unece_b81,B81,reciprocal metre squared reciprocal second,rec20,metru reciproc pătrat secundă reciprocă
unece_b82,B82,inch per linear foot,rec20,inch per picior liniar
unece_b83,B83,metre to the fourth power,rec20,metru la puterea a patra
unece_b84,B84,microampere,rec20,microamper
unece_b85,B85,microbar,rec20,microbar
unece_b86,B86,microcoulomb,rec20,microcoulomb
unece_b87,B87,microcoulomb per cubic metre,rec20,microcoulomb per metru cub
unece_b88,B88,microcoulomb per square metre,rec20,microcoulomb per metru pătrat
unece_b89,B89,microfarad per metre,rec20,microfarad pe metru
unece_b90,B90,microhenry,rec20,microhenry
unece_b91,B91,microhenry per metre,rec20,microhenry per metru
unece_b92,B92,micronewton,rec20,micronewton
unece_b93,B93,micronewton metre,rec20,micronewton metru
unece_b94,B94,microohm,rec20,microohm
unece_b95,B95,microohm metre,rec20,microohm metru
unece_b96,B96,micropascal,rec20,micropascal
unece_b97,B97,microradian,rec20,microradian
unece_b98,B98,microsecond,rec20,microsecundă
unece_b99,B99,microsiemens,rec20,microsiemens
unece_bar,BAR,bar [unit of pressure],rec20,bar [unitate de presiune]
unece_bb,BB,base box,rec20,cutie de bază
unece_bft,BFT,board foot,rec20,picior de bord
unece_bhp,BHP,brake horse power,rec20,cai-putere
unece_bil,BIL,billion (EUR),rec20,miliarde (EUR)
unece_bld,BLD,dry barrel (US),rec20,dry barrel (US)
unece_bll,BLL,barrel (US),rec20,baril (SUA)
unece_bp,BP,hundred board foot,rec20,hundred board foot (măsură standard pentru materii lemnoase)
unece_bpm,BPM,beats per minute,rec20,bătăi per minut
unece_bql,BQL,becquerel,rec20,becquerel
unece_btu,BTU,British thermal unit (international table),rec20,Unitate termică britanică (tabel internațional)
unece_bua,BUA,bushel (US),rec20,bushel (SUA)
unece_bui,BUI,bushel (UK),rec20,bushel (UK)
unece_c0,C0,call,rec20,call
unece_c10,C10,millifarad,rec20,milifarad
unece_c11,C11,milligal,rec20,milligal
unece_c12,C12,milligram per metre,rec20,miligram per metru
unece_c13,C13,milligray,rec20,miligray
unece_c14,C14,millihenry,rec20,millhenry
unece_c15,C15,millijoule,rec20,milijoule
unece_c16,C16,millimetre per second,rec20,milimetru per secundă
unece_c17,C17,millimetre squared per second,rec20,milimetru pătrat per secundă
unece_c18,C18,millimole,rec20,milimol
unece_c19,C19,mole per kilogram,rec20,mol per kilogram
unece_c20,C20,millinewton,rec20,milinewton
unece_c21,C21,kibibit,rec20,kibibit
unece_c22,C22,millinewton per metre,rec20,milinewton pe metru
unece_c23,C23,milliohm metre,rec20,miliohm metru
unece_c24,C24,millipascal second,rec20,milipascal secundă
unece_c25,C25,milliradian,rec20,miliradian
unece_c26,C26,millisecond,rec20,milisecundă
unece_c27,C27,millisiemens,rec20,millisiemens
unece_c28,C28,millisievert,rec20,milisievert
unece_c29,C29,millitesla,rec20,millitesla
unece_c3,C3,microvolt per metre,rec20,microvolt per metru
unece_c30,C30,millivolt per metre,rec20,milivolt per metru
unece_c31,C31,milliwatt,rec20,milliwatt
unece_c32,C32,milliwatt per square metre,rec20,miliwatt per metru pătrat
unece_c33,C33,milliweber,rec20,milliweber
unece_c34,C34,mole,rec20,mol
unece_c35,C35,mole per cubic decimetre,rec20,mol per decimetru cub
unece_c36,C36,mole per cubic metre,rec20,mol per metru cub
unece_c37,C37,kilobit,rec20,kilobit
unece_c38,C38,mole per litre,rec20,mol per litru
unece_c39,C39,nanoampere,rec20,nanoamperi
unece_c40,C40,nanocoulomb,rec20,nanocoulomb
unece_c41,C41,nanofarad,rec20,nanofarad
unece_c42,C42,nanofarad per metre,rec20,nanofarad per metru
unece_c43,C43,nanohenry,rec20,nanohenry
unece_c44,C44,nanohenry per metre,rec20,nanohenry per metru
unece_c45,C45,nanometre,rec20,nanometru
unece_c46,C46,nanoohm metre,rec20,nanoohm metru
unece_c47,C47,nanosecond,rec20,nanosecundă
unece_c48,C48,nanotesla,rec20,nanotesla
unece_c49,C49,nanowatt,rec20,nanowatt
unece_c50,C50,neper,rec20,neper
unece_c51,C51,neper per second,rec20,neper per secundă
unece_c52,C52,picometre,rec20,picometru
unece_c53,C53,newton metre second,rec20,newton metru secundă
unece_c54,C54,newton metre squared per kilogram squared,rec20,newton metru pătrat pe kilogram pătrat
unece_c55,C55,newton per square metre,rec20,newton per metru pătrat
unece_c56,C56,newton per square millimetre,rec20,newton per milimetru pătrat
unece_c57,C57,newton second,rec20,newton secundă
unece_c58,C58,newton second per metre,rec20,newton secundă per metru
unece_c59,C59,octave,rec20,octavă
unece_c60,C60,ohm centimetre,rec20,ohm centimetru
unece_c61,C61,ohm metre,rec20,ohm-metru
unece_c62,C62,one,rec20,unu (bucată)
unece_c63,C63,parsec,rec20,parsec
unece_c64,C64,pascal per kelvin,rec20,pascal per kelvin
unece_c65,C65,pascal second,rec20,pascal secundă
unece_c66,C66,pascal second per cubic metre,rec20,pascal secundă per metru cub
unece_c67,C67,pascal second per metre,rec20,pascal secundă per metru
unece_c68,C68,petajoule,rec20,petajoule
unece_c69,C69,phon,rec20,fon
unece_c7,C7,centipoise,rec20,centipoise
unece_c70,C70,picoampere,rec20,picoamperi
unece_c71,C71,picocoulomb,rec20,picocoulomb
unece_c72,C72,picofarad per metre,rec20,picofarad per metru
unece_c73,C73,picohenry,rec20,picohenry
unece_c74,C74,kilobit per second,rec20,kilobit per secundă
unece_c75,C75,picowatt,rec20,picowatt
unece_c76,C76,picowatt per square metre,rec20,picowatt pe metru pătrat
unece_c78,C78,pound-force,rec20,livră-forță
unece_c79,C79,kilovolt ampere hour,rec20,kilovolt amperi oră
unece_c8,C8,millicoulomb per kilogram,rec20,millicoulomb per kilogram
unece_c80,C80,rad,rec20,rad
unece_c81,C81,radian,rec20,radian
unece_c82,C82,radian square metre per mole,rec20,radian metru pătrat per mol
unece_c83,C83,radian square metre per kilogram,rec20,radian metru pătrat per kilogram
unece_c84,C84,radian per metre,rec20,radian per metru
unece_c85,C85,reciprocal angstrom,rec20,angstrom reciproc
unece_c86,C86,reciprocal cubic metre,rec20,metru cub reciproc
unece_c87,C87,reciprocal cubic metre per second,rec20,metru cub reciproc per secundă
unece_c88,C88,reciprocal electron volt per cubic metre,rec20,electronvolt reciproc per metru cub
unece_c89,C89,reciprocal henry,rec20,henry reciproc
unece_c9,C9,coil group,rec20,grup bobină
unece_c90,C90,reciprocal joule per cubic metre,rec20,Joule reciproc per metru cub
unece_c91,C91,reciprocal kelvin or kelvin to the power minus one,rec20,kelvin reciproc sau kelvin la puterea minus unu
unece_c92,C92,reciprocal metre,rec20,metru reciproc
unece_c93,C93,reciprocal square metre,rec20,metru pătrat reciproc
unece_c94,C94,reciprocal minute,rec20,minut reciproc
unece_c95,C95,reciprocal mole,rec20,mol reciproc
unece_c96,C96,reciprocal pascal or pascal to the power minus one,rec20,pascal sau pascal reciproc la puterea minus unu
unece_c97,C97,reciprocal second,rec20,secundă reciprocă
unece_c99,C99,reciprocal second per metre squared,rec20,secundă reciprocă pe metru pătrat
unece_cct,CCT,carrying capacity in metric ton,rec20,capacitatea de transport în tone metrice
unece_cdl,CDL,candela,rec20,candela
unece_cel,CEL,degree Celsius,rec20,grade Celsius
unece_cen,CEN,hundred,rec20,sută
unece_cg,CG,card,rec20,card
unece_cgm,CGM,centigram,rec20,centigram
unece_ckg,CKG,coulomb per kilogram,rec20,coulomb per kilogram
unece_clf,CLF,hundred leave,rec20,hundred leave
unece_clt,CLT,centilitre,rec20,centilitru
unece_cmk,CMK,square centimetre,rec20,centimetru pătrat
unece_cmq,CMQ,cubic centimetre,rec20,centimetru cub
unece_cmt,CMT,centimetre,rec20,centimetru
unece_cnp,CNP,hundred pack,rec20,o sută unități (hundred pack)
unece_cnt,CNT,cental (UK),rec20,cental  (Marea Britanie) (unitate centrală)
unece_cou,COU,coulomb,rec20,coulomb
unece_ctg,CTG,content gram,rec20,gram de continut
unece_ctm,CTM,metric carat,rec20,carate metrice
unece_ctn,CTN,content ton (metric),rec20,conținut tonă (metric)
unece_cur,CUR,curie,rec20,curie
unece_cwa,CWA,hundred pound (cwt) / hundred weight (US),rec20,unitate atomică de masă (cwt) /
unece_cwi,CWI,hundred weight (UK),rec20,chintal (Marea Britanie)
unece_d03,D03,kilowatt hour per hour,rec20,kilowați oră per oră
unece_d04,D04,lot  [unit of weight],rec20,lot [unitate de greutate]
unece_d1,D1,reciprocal second per steradian,rec20,secundă reciprocă pe steradian
unece_d10,D10,siemens per metre,rec20,siemens per metru
unece_d11,D11,mebibit,rec20,mebibit
unece_d12,D12,siemens square metre per mole,rec20,siemens metru pătrat pe mol
unece_d13,D13,sievert,rec20,sievert
unece_d15,D15,sone,rec20,sone (unitate zgomot)
unece_d16,D16,square centimetre per erg,rec20,centimetru pătrat per erg
unece_d17,D17,square centimetre per steradian erg,rec20,centimetru pătrat per erg steradian
unece_d18,D18,metre kelvin,rec20,metru kelvin
unece_d19,D19,square metre kelvin per watt,rec20,metru pătrat kelvin per watt
unece_d2,D2,reciprocal second per steradian metre squared,rec20,secundă reciprocă per metru steradian pătrat
unece_d20,D20,square metre per joule,rec20,metru pătrat per joule
unece_d21,D21,square metre per kilogram,rec20,metru pătrat per kilogram
unece_d22,D22,square metre per mole,rec20,metru pătrat per mol
unece_d23,D23,pen gram (protein),rec20,pen gram (proteine)
unece_d24,D24,square metre per steradian,rec20,metru pătrat per steradian
unece_d25,D25,square metre per steradian joule,rec20,metru pătrat per joule steradian
unece_d26,D26,square metre per volt second,rec20,metru pătrat per volt secundă
unece_d27,D27,steradian,rec20,steradian
unece_d29,D29,terahertz,rec20,teraherți
unece_d30,D30,terajoule,rec20,terajoule
unece_d31,D31,terawatt,rec20,terawatt
unece_d32,D32,terawatt hour,rec20,terawatt oră
unece_d33,D33,tesla,rec20,tesla
unece_d34,D34,tex,rec20,tex
unece_d36,D36,megabit,rec20,megabit
unece_d41,D41,tonne per cubic metre,rec20,tonă per metru cub
unece_d42,D42,tropical year,rec20,an tropical
unece_d43,D43,unified atomic mass unit,rec20,unitate de masă atomică unificată
unece_d44,D44,var,rec20,var
unece_d45,D45,volt squared per kelvin squared,rec20,volt pătrat per kelvin pătrat
unece_d46,D46,volt - ampere,rec20,volt - amper
unece_d47,D47,volt per centimetre,rec20,volt per centimetru
unece_d48,D48,volt per kelvin,rec20,volt per kelvin
unece_d49,D49,millivolt per kelvin,rec20,milivolt per kelvin
unece_d5,D5,kilogram per square centimetre,rec20,kilogram per centimetru pătrat
unece_d50,D50,volt per metre,rec20,volt per metru
unece_d51,D51,volt per millimetre,rec20,volt per milimetru
unece_d52,D52,watt per kelvin,rec20,watt per kelvin
unece_d53,D53,watt per metre kelvin,rec20,watt pe metru kelvin
unece_d54,D54,watt per square metre,rec20,watt pe metru pătrat
unece_d55,D55,watt per square metre kelvin,rec20,watt per metru pătrat kelvin
unece_d56,D56,watt per square metre kelvin to the fourth power,rec20,watt per metru pătrat kelvin la a patra putere
unece_d57,D57,watt per steradian,rec20,watt per steradian
unece_d58,D58,watt per steradian square metre,rec20,watt per metru pătrat steradian
unece_d59,D59,weber per metre,rec20,weber per metru
unece_d6,D6,roentgen per second,rec20,roentgen per secundă
unece_d60,D60,weber per millimetre,rec20,weber per milimetru
unece_d61,D61,minute [unit of angle],rec20,minut [unitate de unghi]
unece_d62,D62,second [unit of angle],rec20,secundă [unitate de unghi]
unece_d63,D63,book,rec20,cantitate
unece_d65,D65,round,rec20,rundă
unece_d68,D68,number of words,rec20,număr de cuvinte
unece_d69,D69,inch to the fourth power,rec20,inch la a patra putere
unece_d73,D73,joule square metre,rec20,joule metru pătrat
unece_d74,D74,kilogram per mole,rec20,kilogram per mol
unece_d77,D77,megacoulomb,rec20,megacoulomb
unece_d78,D78,megajoule per second,rec20,megajoule per second
unece_d80,D80,microwatt,rec20,microwat
unece_d81,D81,microtesla,rec20,microtesla
unece_d82,D82,microvolt,rec20,microvolt
unece_d83,D83,millinewton metre,rec20,milinewton metru
unece_d85,D85,microwatt per square metre,rec20,microwatt per metru pătrat
unece_d86,D86,millicoulomb,rec20,millicoulomb
unece_d87,D87,millimole per kilogram,rec20,milimol per kilogram
unece_d88,D88,millicoulomb per cubic metre,rec20,milicoulomb per metru cub
unece_d89,D89,millicoulomb per square metre,rec20,milicoulomb per metru pătrat
unece_d91,D91,rem,rec20,rem
unece_d93,D93,second per cubic metre,rec20,secundă per metru cub
unece_d94,D94,second per cubic metre radian,rec20,secundă per metru cub radian
unece_d95,D95,joule per gram,rec20,joule per gram
unece_daa,DAA,decare,rec20,decare
unece_dad,DAD,ten day,rec20,zece zile
unece_day,DAY,day,rec20,zi
unece_db,DB,dry pound,rec20,livră mediu uscat
unece_dd,DD,degree [unit of angle],rec20,grad [unitate de unghi]
unece_dec,DEC,decade,rec20,deceniu
unece_dg,DG,decigram,rec20,decigram
unece_dj,DJ,decagram,rec20,decagram
unece_dlt,DLT,decilitre,rec20,decilitru
unece_dma,DMA,cubic decametre,rec20,decametru cub
unece_dmk,DMK,square decimetre,rec20,decimetru pătrat
unece_dmo,DMO,standard kilolitre,rec20,kilolitru standard
unece_dmq,DMQ,cubic decimetre,rec20,decimetru cub
unece_dmt,DMT,decimetre,rec20,decimetru
unece_dn,DN,decinewton metre,rec20,decinewton metru
unece_dpc,DPC,dozen piece,rec20,doisprezece buc.
unece_dpr,DPR,dozen pair,rec20,pereche de doisprezece
unece_dpt,DPT,displacement tonnage,rec20,tonaj de deplasare
unece_dra,DRA,dram (US),rec20,dram (SUA)
unece_dri,DRI,dram (UK),rec20,dram (Marea Britanie)
unece_drl,DRL,dozen roll,rec20,doisprezece roll.
unece_dt,DT,dry ton,rec20,tonă mediu uscat
